,Item,Stream_Flow,Stream_LCA,GREET1 sheet,Coproduct allocation method,GREET classification of coproduct,GREET row names_level1,values_level1,Unit,notes,Feedstock,Fuel,Combustion,Year
2076,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     PM10,3.302230989621183,g/ton,,,,,2021
2077,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     PM2.5,1.9631468791547266,g/ton,,,,,2021
2078,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     SOx,55633.34600383582,g/ton,,,,,2021
2079,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     BC,0.14248289930054647,g/ton,,,,,2021
2080,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     OC,0.5591246932532493,g/ton,,,,,2021
2081,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     CH4,73.71598972972374,g/ton,,,,,2021
2082,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     N2O,0.6907772588729804,g/ton,,,,,2021
2083,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     CO2,31309.985274216062,g/ton,,,,,2021
2084,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,Urban emissions: grams/ton,0.0,,,,,,2021
2085,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     VOC,0.25474929805937097,g/ton,,,,,2021
2086,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     CO,2.6796713984737357,g/ton,,,,,2021
2087,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     NOx,5.449523594976336,g/ton,,,,,2021
2088,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     PM10,0.5818614501439778,g/ton,,,,,2021
2089,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     PM2.5,0.48243063528307695,g/ton,,,,,2021
2090,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     SOx,5.37383204035369,g/ton,,,,,2021
2091,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     BC,0.02227604314796749,g/ton,,,,,2021
2092,Purchased Inputs,Sulfur dioxide,Sulfur (elemental),Plastics,primary product,,     OC,0.12118108046637888,g/ton,,,,,2021
2093,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),Loss factor,,,considering feedstock and combustion,0.0,1.0166250453537191,,2021
2094,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Total energy,207046.38125506043,Btu/mmBtu,,84585.38520721156,122460.99604784886,,2021
2095,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Fossil fuels,205770.38192805424,Btu/mmBtu,,84190.29598352312,121580.08594453112,,2021
2096,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Coal,2169.1267734846997,Btu/mmBtu,,672.0608385717451,1497.0659349129546,,2021
2097,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Natural gas,197171.20392200435,Btu/mmBtu,,82953.23009663082,114217.97382537353,,2021
2098,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Petroleum,6430.0512325651825,Btu/mmBtu,,565.005048320542,5865.04618424464,,2021
2099,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Water consumption,2.766699855800921,gal/mmBtu,,2.1096821643360952,0.6570176914648255,,2021
2100,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,VOC,9.59848680439373,g/mmBtu,,7.702498940003261,1.895987864390469,,2021
2101,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,CO,24.945670823025637,g/mmBtu,,17.58545874283618,7.360212080189457,,2021
2102,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,NOx,50.80511080835602,g/mmBtu,,20.60095289733416,30.20415791102186,,2021
2103,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,PM10,1.9110331779714658,g/mmBtu,,0.38181301759129027,1.5292201603801756,,2021
2104,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,PM2.5,1.7855530532773485,g/mmBtu,,0.361669766573593,1.4238832867037554,,2021
2105,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,SOx,20.21027893556358,g/mmBtu,,10.898346659147098,9.31193227641648,,2021
2106,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,BC,0.24909666447260753,g/mmBtu,,0.07521066821626392,0.17388599625634363,,2021
2107,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,OC,0.8018478994041616,g/mmBtu,,0.151724432045644,0.6501234673585176,,2021
2108,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,CH4,248.75521379901159,g/mmBtu,,142.31549611665565,106.43971768235593,,2021
2109,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,N2O,0.18507517330400275,g/mmBtu,,0.13228635018207396,0.052788823121928785,,2021
2110,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,CO2,12353.774385687255,g/mmBtu,,5163.21885945119,7190.555526236066,,2021
2111,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,CO2 (w/ C in VOC & CO),12422.890009425704,g/mmBtu,,5214.859273457704,7208.030735968,,2021
2112,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,GHGs,19886.320902948242,g/mmBtu,,9491.975231333749,10394.345671614494,,2021
2113,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,4.2) Urban Emissions: Grams per mmBtu of Fuel Throughput at Each Stage,,,,0.0,0.0,,2021
2114,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Loss factor,,,,0.0,1.0166250453537191,,2021
2115,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,VOC,0.10597565720000138,g/mmBtu,,0.040565271714866874,0.0654103854851345,,2021
2116,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,CO,0.3458644877478812,g/mmBtu,,0.21387600629162296,0.13198848145625824,,2021
2117,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,NOx,1.5947271143724753,g/mmBtu,,0.2631480148722393,1.331579099500236,,2021
2118,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,PM10,0.0674922243376247,g/mmBtu,,0.0032670241818334154,0.06422520015579128,,2021
2119,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,PM2.5,0.061252810695106207,g/mmBtu,,0.0027755020396023284,0.05847730865550388,,2021
2120,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,SOx,0.4843548669287367,g/mmBtu,,0.025382196640526895,0.4589726702882098,,2021
2121,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,BC,0.008387182512241983,g/mmBtu,,0.0001993993241922682,0.008187783188049715,,2021
2122,Purchased Inputs,Natural gas,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,OC,0.0224219190330584,g/mmBtu,,0.0007417568610280732,0.021680162172030327,,2021
2123,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),Loss factor,,,considering feedstock and combustion,0.0,1.0166250453537191,,2021
2124,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Total energy,207046.38125506043,Btu/mmBtu,,84585.38520721156,122460.99604784886,,2021
2125,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Fossil fuels,205770.38192805424,Btu/mmBtu,,84190.29598352312,121580.08594453112,,2021
2126,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Coal,2169.1267734846997,Btu/mmBtu,,672.0608385717451,1497.0659349129546,,2021
2127,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Natural gas,197171.20392200435,Btu/mmBtu,,82953.23009663082,114217.97382537353,,2021
2128,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Petroleum,6430.0512325651825,Btu/mmBtu,,565.005048320542,5865.04618424464,,2021
2129,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Water consumption,2.766699855800921,gal/mmBtu,,2.1096821643360952,0.6570176914648255,,2021
2130,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,VOC,9.59848680439373,g/mmBtu,,7.702498940003261,1.895987864390469,,2021
2131,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,CO,24.945670823025637,g/mmBtu,,17.58545874283618,7.360212080189457,,2021
2132,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,NOx,50.80511080835602,g/mmBtu,,20.60095289733416,30.20415791102186,,2021
2133,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,PM10,1.9110331779714658,g/mmBtu,,0.38181301759129027,1.5292201603801756,,2021
2134,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,PM2.5,1.7855530532773485,g/mmBtu,,0.361669766573593,1.4238832867037554,,2021
2135,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,SOx,20.21027893556358,g/mmBtu,,10.898346659147098,9.31193227641648,,2021
2136,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,BC,0.24909666447260753,g/mmBtu,,0.07521066821626392,0.17388599625634363,,2021
2137,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,OC,0.8018478994041616,g/mmBtu,,0.151724432045644,0.6501234673585176,,2021
2138,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,CH4,248.75521379901159,g/mmBtu,,142.31549611665565,106.43971768235593,,2021
2139,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,N2O,0.18507517330400275,g/mmBtu,,0.13228635018207396,0.052788823121928785,,2021
2140,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,CO2,12353.774385687255,g/mmBtu,,5163.21885945119,7190.555526236066,,2021
2141,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,CO2 (w/ C in VOC & CO),12422.890009425704,g/mmBtu,,5214.859273457704,7208.030735968,,2021
2142,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,GHGs,19886.320902948242,g/mmBtu,,9491.975231333749,10394.345671614494,,2021
2143,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,4.2) Urban Emissions: Grams per mmBtu of Fuel Throughput at Each Stage,,,,0.0,0.0,,2021
2144,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Loss factor,,,,0.0,1.0166250453537191,,2021
2145,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,VOC,,g/mmBtu,,0.040565271714866874,0.0654103854851345,,2021
2146,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,CO,0.3458644877478812,g/mmBtu,,0.21387600629162296,0.13198848145625824,,2021
2147,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,NOx,1.5947271143724753,g/mmBtu,,0.2631480148722393,1.331579099500236,,2021
2148,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,PM10,0.0674922243376247,g/mmBtu,,0.0032670241818334154,0.06422520015579128,,2021
2149,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,PM2.5,0.061252810695106207,g/mmBtu,,0.0027755020396023284,0.05847730865550388,,2021
2150,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,SOx,0.4843548669287367,g/mmBtu,,0.025382196640526895,0.4589726702882098,,2021
2151,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,BC,0.008387182512241983,g/mmBtu,,0.0001993993241922682,0.008187783188049715,,2021
2152,Purchased Inputs,Natural gas for boiler,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,OC,0.0224219190330584,g/mmBtu,,0.0007417568610280732,0.021680162172030327,,2021
2153,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),Loss factor,,,considering feedstock and combustion,0.0,1.0166250453537191,,2021
2154,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Total energy,207046.38125506043,Btu/mmBtu,,84585.38520721156,122460.99604784886,,2021
2155,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Fossil fuels,205770.38192805424,Btu/mmBtu,,84190.29598352312,121580.08594453112,,2021
2156,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Coal,2169.1267734846997,Btu/mmBtu,,672.0608385717451,1497.0659349129546,,2021
2157,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Natural gas,197171.20392200435,Btu/mmBtu,,82953.23009663082,114217.97382537353,,2021
2158,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Petroleum,6430.0512325651825,Btu/mmBtu,,565.005048320542,5865.04618424464,,2021
2159,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,Water consumption,2.766699855800921,gal/mmBtu,,2.1096821643360952,0.6570176914648255,,2021
2160,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,VOC,9.59848680439373,g/mmBtu,,7.702498940003261,1.895987864390469,,2021
2161,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,CO,24.945670823025637,g/mmBtu,,17.58545874283618,7.360212080189457,,2021
2162,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,NOx,50.80511080835602,g/mmBtu,,20.60095289733416,30.20415791102186,,2021
2163,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,PM10,1.9110331779714658,g/mmBtu,,0.38181301759129027,1.5292201603801756,,2021
2164,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,PM2.5,1.7855530532773485,g/mmBtu,,0.361669766573593,1.4238832867037554,,2021
2165,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,SOx,20.21027893556358,g/mmBtu,,10.898346659147098,9.31193227641648,,2021
2166,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,BC,0.24909666447260753,g/mmBtu,,0.07521066821626392,0.17388599625634363,,2021
2167,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,OC,0.8018478994041616,g/mmBtu,,0.151724432045644,0.6501234673585176,,2021
2168,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,CH4,248.75521379901159,g/mmBtu,,142.31549611665565,106.43971768235593,,2021
2169,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,N2O,0.18507517330400275,g/mmBtu,,0.13228635018207396,0.052788823121928785,,2021
2170,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,CO2,12353.774385687255,g/mmBtu,,5163.21885945119,7190.555526236066,,2021
2171,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,CO2 (w/ C in VOC & CO),12422.890009425704,g/mmBtu,,5214.859273457704,7208.030735968,,2021
2172,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,GHGs,19886.320902948242,g/mmBtu,,9491.975231333749,10394.345671614494,,2021
2173,Purchased Inputs,Natural gas for hot oil system,Natural Gas to Liquefied Natural Gas (as an intermediate fuel),NG,intermediate fuel,,4.2) Urban Emissions: Grams per mmBtu of Fuel Throughput at Each Stage,,,,0.0,0.0,,2021
